#data format:	time, trigger pressure,	WG1,	WG2,	WG3,	WG4,	WG5,	WG6,	PP1,	PP2,	PP3,	PP4,	PP5,	PP6,	PP7,	PP8,	PP9
23.93	6.75	3.2308	2.9724	2.318	2.1028	1.5371	1.5222	0.015	0.011	0.013	0.025	0.026	0.031	0.033	0.033	0.028
23.931	6.75	3.2427	2.9724	2.322	2.0988	1.5371	1.5262	0.015	0.012	0.014	0.025	0.026	0.031	0.033	0.033	0.029
23.932	6.75	3.2427	2.9803	2.3259	2.0988	1.5371	1.5262	0.014	0.011	0.014	0.025	0.027	0.03	0.033	0.033	0.028
23.933	6.75	3.2427	2.9882	2.3339	2.1028	1.5371	1.5341	0.015	0.011	0.015	0.025	0.026	0.031	0.033	0.033	0.028
23.934	6.75	3.2427	2.9961	2.3299	2.1028	1.5371	1.5381	0.015	0.011	0.015	0.024	0.026	0.03	0.033	0.033	0.027
23.935	7	3.2467	3.004	2.3259	2.1067	1.5411	1.542	0.015	0.012	0.015	0.024	0.026	0.031	0.034	0.033	0.027
23.936	6.75	3.2546	3.004	2.318	2.1146	1.5411	1.542	0.014	0.012	0.015	0.024	0.026	0.031	0.033	0.033	0.028
23.937	6.75	3.2546	2.9961	2.31	2.1186	1.5371	1.542	0.015	0.013	0.015	0.025	0.026	0.031	0.034	0.034	0.028
23.938	6.75	3.2507	2.9921	2.302	2.1107	1.5331	1.5381	0.015	0.012	0.015	0.025	0.025	0.03	0.034	0.034	0.027
23.939	7	3.2388	2.9842	2.302	2.0988	1.5331	1.5341	0.015	0.013	0.015	0.025	0.026	0.03	0.034	0.033	0.027
23.94	7	3.2388	2.9803	2.302	2.0949	1.5331	1.5341	0.014	0.012	0.015	0.025	0.026	0.03	0.034	0.034	0.027
23.941	6.75	3.2427	2.9803	2.302	2.1028	1.5371	1.5381	0.015	0.012	0.015	0.025	0.025	0.03	0.033	0.034	0.027
23.942	6.75	3.2467	2.9763	2.302	2.0988	1.5451	1.5381	0.014	0.012	0.015	0.024	0.025	0.03	0.033	0.033	0.027
23.943	6.75	3.2507	2.9803	2.306	2.0988	1.5411	1.5341	0.014	0.011	0.015	0.024	0.025	0.031	0.033	0.034	0.027
23.944	7	3.2467	2.9842	2.31	2.1107	1.5451	1.5301	0.014	0.011	0.014	0.024	0.026	0.031	0.033	0.033	0.027
23.945	7	3.2467	2.9842	2.318	2.1146	1.5491	1.5341	0.014	0.011	0.014	0.024	0.026	0.031	0.033	0.033	0.027
23.946	6.75	3.2507	2.9882	2.322	2.1186	1.5491	1.5381	0.014	0.011	0.014	0.025	0.027	0.031	0.033	0.033	0.027
23.947	6.5	3.2507	2.9882	2.318	2.1146	1.5451	1.5381	0.014	0.012	0.015	0.025	0.026	0.031	0.034	0.033	0.027
23.948	6.75	3.2427	2.9763	2.31	2.1107	1.5331	1.5341	0.013	0.012	0.014	0.024	0.026	0.03	0.033	0.033	0.028
23.949	7	3.2388	2.9724	2.294	2.1107	1.5371	1.5341	0.014	0.012	0.014	0.025	0.025	0.03	0.034	0.033	0.027
23.95	6.75	3.2388	2.9684	2.298	2.1146	1.5331	1.5301	0.014	0.012	0.014	0.024	0.026	0.03	0.033	0.033	0.027
23.951	6.5	3.2427	2.9684	2.298	2.1146	1.5411	1.5301	0.014	0.011	0.014	0.025	0.027	0.03	0.034	0.033	0.027
23.952	6.75	3.2467	2.9644	2.302	2.1067	1.5451	1.5301	0.014	0.011	0.014	0.025	0.026	0.03	0.034	0.033	0.027
23.953	7	3.2388	2.9724	2.306	2.0949	1.5451	1.5262	0.014	0.011	0.015	0.025	0.026	0.031	0.034	0.034	0.027
23.954	7	3.2308	2.9763	2.31	2.0988	1.5411	1.5222	0.014	0.011	0.014	0.025	0.026	0.031	0.033	0.034	0.028
23.955	6.75	3.2269	2.9763	2.314	2.1107	1.5411	1.5222	0.014	0.011	0.014	0.025	0.026	0.031	0.034	0.034	0.028
23.956	6.75	3.2348	2.9763	2.322	2.1264	1.5411	1.5262	0.014	0.012	0.014	0.025	0.026	0.031	0.033	0.034	0.027
23.957	7	3.2427	2.9763	2.314	2.1343	1.5411	1.5222	0.014	0.012	0.014	0.025	0.026	0.031	0.034	0.034	0.027
23.958	7	3.2388	2.9684	2.306	2.1225	1.5371	1.5182	0.015	0.012	0.015	0.025	0.026	0.031	0.034	0.034	0.027
23.959	7	3.2427	2.9605	2.302	2.1107	1.5371	1.5182	0.015	0.013	0.015	0.025	0.026	0.031	0.034	0.034	0.027
23.96	6.75	3.2348	2.9605	2.302	2.1028	1.5371	1.5222	0.014	0.012	0.014	0.025	0.025	0.031	0.034	0.033	0.027
23.961	6.75	3.2348	2.9605	2.294	2.0909	1.5411	1.5262	0.015	0.013	0.015	0.025	0.026	0.031	0.034	0.033	0.027
23.962	7	3.2427	2.9605	2.298	2.087	1.5411	1.5262	0.014	0.012	0.015	0.025	0.026	0.031	0.034	0.033	0.027
23.963	7	3.2388	2.9644	2.306	2.0988	1.5371	1.5262	0.015	0.012	0.015	0.025	0.027	0.032	0.033	0.033	0.027
23.964	7	3.2348	2.9684	2.314	2.1146	1.5411	1.5262	0.015	0.012	0.015	0.025	0.027	0.031	0.034	0.034	0.027
23.965	6.75	3.2348	2.9684	2.322	2.1304	1.5371	1.5262	0.015	0.012	0.015	0.025	0.027	0.031	0.034	0.034	0.027
23.966	6.75	3.2388	2.9724	2.3259	2.1383	1.5371	1.5341	0.015	0.012	0.015	0.025	0.027	0.032	0.034	0.034	0.027
23.967	7	3.2348	2.9724	2.318	2.1383	1.5371	1.5301	0.015	0.012	0.014	0.024	0.026	0.031	0.034	0.034	0.027
23.968	7	3.2348	2.9605	2.306	2.1264	1.5291	1.5182	0.015	0.012	0.014	0.025	0.026	0.031	0.034	0.034	0.027
23.969	6.75	3.2348	2.9565	2.306	2.1304	1.5251	1.5222	0.015	0.012	0.014	0.025	0.025	0.03	0.034	0.034	0.027
23.97	6.75	3.2388	2.9565	2.298	2.1343	1.5291	1.5262	0.015	0.012	0.015	0.024	0.025	0.031	0.034	0.035	0.027
23.971	6.75	3.2348	2.9565	2.286	2.1383	1.5291	1.5262	0.015	0.011	0.015	0.024	0.027	0.031	0.034	0.034	0.027
23.972	7	3.2388	2.9605	2.29	2.1343	1.5331	1.5262	0.015	0.012	0.015	0.024	0.027	0.031	0.034	0.034	0.027
